post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,LABEL_5,LABEL_1,LABEL_3,LABEL_0,LABEL_2,LABEL_4
2024-12-02 01:00:36,본인 컴퓨터 화면 평가좀,이게 섹스지ㅋㅋ,Before Lap,,본인 컴퓨터 화면 평가좀 이게 섹스지ㅋㅋ,본인 컴퓨터 화면 평가좀 이게 섹스지ㅋㅋ,0.16519397497177124,0.24595893919467926,0.27165818214416504,0.16800141334533691,0.08009245991706848,0.06909506022930145
2024-12-02 01:00:51,헐크 하드가 먹혀서 포디움 갈듯..ㅇㅇ,,Before Lap,,헐크 하드가 먹혀서 포디움 갈듯..ㅇㅇ ,헐크 하드가 먹혀서 포디움 갈듯..ㅇㅇ,0.20910577476024628,0.23522263765335083,0.35718148946762085,0.08552755415439606,0.06427550315856934,0.048687078058719635
2024-12-02 01:00:52,죠지 우승하면 4팀 4명 3승인데 이것도 최초임??,처음보는거같은데,Before Lap,,죠지 우승하면 4팀 4명 3승인데 이것도 최초임?? 처음보는거같은데,죠지 우승하면 4팀 4명 3승인데 이것도 최초임?? 처음보는거같은데,0.3494274318218231,0.22382062673568726,0.1220625638961792,0.13379620015621185,0.10784667730331421,0.06304644793272018
2024-12-02 01:01:03,???: 한장희보다는 안캐가 그립지 않냐?,"등록
- dc official App",Before Lap,,"???: 한장희보다는 안캐가 그립지 않냐? 등록
- dc official App",???: 한장희보다는 안캐가 그립지 않냐? 등록,0.22044838964939117,0.32710421085357666,0.18701137602329254,0.09827490150928497,0.08333951234817505,0.08382157236337662
2024-12-02 01:01:13,5sec good luck,"ㅈㄴ WRC 24 하는느낌이네 ㅋㄲ
- dc official App",Before Lap,,"5sec good luck ㅈㄴ WRC 24 하는느낌이네 ㅋㄲ
- dc official App",5sec good luck ㅈㄴ WRC 24 하는느낌이네 ㅋㄲ,0.18878334760665894,0.24975734949111938,0.3111515939235687,0.13140544295310974,0.062390461564064026,0.05651184171438217
2024-12-02 01:01:15,???:어이 엪갤!!,"거기까지만 하도록.....
- dc official App",Before Lap,,"???:어이 엪갤!! 거기까지만 하도록.....
- dc official App",???:어이 엪갤!! 거기까지만 하도록.....,0.12984250485897064,0.36246922612190247,0.1821020096540451,0.1440693736076355,0.06297745555639267,0.11853944510221481
2024-12-02 01:01:50,페라리의 미미하라,"마지막 뭔가 하나 빠진거같네,,",Before Lap,,"페라리의 미미하라 마지막 뭔가 하나 빠진거같네,,","페라리의 미미하라 마지막 뭔가 하나 빠진거같네,,",0.27884864807128906,0.31922343373298645,0.12147381901741028,0.10336299985647202,0.08824189752340317,0.0888492539525032
2024-12-02 01:02:21,"다들 ""안캐 그립다"" 한번씩 해줘",슬슬 서운하대..,Before Lap,,"다들 ""안캐 그립다"" 한번씩 해줘 슬슬 서운하대..","다들 ""안캐 그립다"" 한번씩 해줘 슬슬 서운하대..",0.1425449550151825,0.2927778363227844,0.1884237676858902,0.12391746044158936,0.0795971229672432,0.17273885011672974
2024-12-02 01:02:23,포메이션 랩과 함께 츠노다 레드불 기원 7일차,포인트 따쟈 유키얌ㅠㅠ❤+,Before Lap,,포메이션 랩과 함께 츠노다 레드불 기원 7일차 포인트 따쟈 유키얌ㅠㅠ❤+,포메이션 랩과 함께 츠노다 레드불 기원 7일차 포인트 따쟈 유키얌ㅠㅠ❤+,0.06305284798145294,0.11544579267501831,0.6879586577415466,0.057290542870759964,0.031700920313596725,0.044551290571689606
2024-12-02 01:02:46,올해의 마지막에서 2번째 스타트,,Before Lap,,올해의 마지막에서 2번째 스타트 ,올해의 마지막에서 2번째 스타트,0.09575897455215454,0.18710607290267944,0.5331449508666992,0.07742460072040558,0.04010849446058273,0.06645691394805908
